업소명,소재지,위도,경도
남썬치킨,부산광역시 북구 만덕1로 37(1동 1층 만덕동),35.21426531,129.0334451
남썬치킨,"부산광역시 북구 백양대로 1136(113동 104호 구포동, 리버파크 반도유보라아파트)",35.20425127,129.0023484
남썬치킨 율리점,부산광역시 북구 화명신도시로 232(1층 금곡동),35.24463952,129.0113613
냠냠숯불두마리치킨 덕천점,부산광역시 북구 만덕대로178번길 18(1층 덕천동),35.21248771,129.0241307
네네치킨,부산광역시 북구 시랑로 32(구포동),35.20273052,129.0042076
네네치킨 덕천점,부산광역시 북구 의성로115번길 15(1층 덕천동),35.21062535,129.0119381
네네치킨만덕점,"부산광역시 북구 덕천로 280(7동 103호 만덕동, 동원상가)",35.20951523,129.0344721
네네치킨화명2호점,부산광역시 북구 학사로17번나길 7(화명동),35.22366037,129.0075085
노마진두마리치킨,부산광역시 북구 의성로128번길 21(1층 덕천동),35.20888242,129.0101702
닭드리숯불두마리치킨덕천만덕점,"부산광역시 북구 만덕3로16번길 89(상가동 37호 덕천동, 한성아파트)",35.21199329,129.0207746
당신은 지금 치킨이 땡긴다,부산광역시 북구 팽나무로 52(1층 구포동),35.20561374,129.0097673
당신은지금치킨이땡긴다 덕천점,부산광역시 북구 의성로115번길 44(1층 덕천동),35.21081149,129.0133902
덕천점굽네치킨,부산광역시 북구 만덕대로102번가길 46(덕천동),35.21242659,129.0185615
동근이숯불두마리치킨 화명점,부산광역시 북구 금곡대로303번길 70(샤롯데플러스 1층 115호 화명동),35.23606988,129.0099803
동키치킨,부산광역시 북구 만덕대로90번길 13(덕천동),35.2122275,129.0154397
땅땅치킨구포3점,"부산광역시 북구 모분재로105번길 10(근영하이츠빌라 102호 구포동, 근영하이츠빌라)",35.19863011,129.0084288
로데오치킨,부산광역시 북구 백양대로1015번길 6(구포동),35.19665566,128.9943266
로데오치킨,부산광역시 북구 시랑로 66(구포동),35.19975575,129.005313
맘스터치치킨,부산광역시 북구 시랑로 43(구포동),35.20174208,129.0049202
맛도리치킨,부산광역시 북구 만덕대로28번길 40(1층 덕천동),35.20906614,129.0086788
맥시칸치킨,"부산광역시 북구 금곡대로324번길 43(화명동, 우신@B-7호)",35.2380831,129.016059
멕시카나치킨,부산광역시 북구 시랑로94번길 14(구포동),35.19678963,129.0064624
모두랑치킨,"부산광역시 북구 만덕대로27번길 20(8동 816호 덕천동, 부국아파트)",35.21143719,129.0086313
몽이 두마리치킨,부산광역시 북구 의성로115번길 86(1층 덕천동),35.21133411,129.0155604
베어치킨,부산광역시 북구 시랑로 30(1층 구포동),35.20292043,129.0041331
비비큐(BBQ)치킨만덕점,"부산광역시 북구 만덕3로 34(만덕동,신만덕길74)",35.21168437,129.0274485
비비큐치킨카페화명신도시점,"부산광역시 북구 금곡대로303번길 61(105호 화명동,새론타워)",35.2356437,129.0102827
상구야치킨,부산광역시 북구 만덕대로78번길 6(1층 덕천동),35.21175831,129.0133471
숯양두마리치킨 덕천점,부산광역시 북구 의성로115번길 134(1층 덕천동),35.21188961,129.0181044
쌍둥이 숯불두마리치킨 화명점,부산광역시 북구 산성로12번길 58(1층 화명동),35.23667555,129.0151515
쌍둥이숯불두마리치킨 덕천점,부산광역시 북구 의성로73번길 11(1층 덕천동),35.21432524,129.0103586
썬더치킨,부산광역시 북구 만덕2로 34(만덕동),35.21037984,129.0377121
썬더치킨(구포1호점),"부산광역시 북구 시랑로 158(상가동 5호 구포동, 백조그린타운)",35.19566749,129.0123892
아라치치킨 구포대교점,"부산광역시 북구 낙동북로 639(101호 구포동, 대주하이빌)",35.20318161,128.9954385
오븐마루치킨화명점,"부산광역시 북구 학사로17번길 4(101호 화명동, 대영주차건물)",35.22430286,129.0072089
울통치킨 수정역점,부산광역시 북구 학사로17번가길 21(화명동),35.22367144,129.0083435
자담치킨화명점,부산광역시 북구 용당로9번길 12(2층 화명동),35.23119111,129.0091727
장모님찜닭숯불치킨,부산광역시 북구 시랑로 28-1(1층 일부호 구포동),35.20301083,129.0041012
준이치킨,부산광역시 북구 만덕대로90번길 21(1층 덕천동),35.21141018,129.0150891
지코바숯불치킨,"부산광역시 북구 금곡대로303번길 80(화명동,코아프라자111호)",35.23614721,129.0093551
지코바양념치킨,부산광역시 북구 산성로 37(화명동),35.24037922,129.0174171
지코바치킨,부산광역시 북구 금곡대로199번길 10(1층 화명동),35.22688948,129.0104925
청년치킨,부산광역시 남구 수영로266번길 57(새아씨혼수방 1층 일부호 대연동),35.13430822,129.0983232
찌웅이네숯불두마리치킨,부산광역시 북구 만덕대로102번가길 30(1층 덕천동),35.21243399,129.0176829
처갓집양념치킨 구포3호점,부산광역시 북구 시랑로 72-1(구포동),35.19918584,129.0055586
처갓집양념치킨 금곡점,부산광역시 북구 금곡대로470번길 35(105호 금곡동),35.25208527,129.0134758
처갓집양념치킨 덕천점,부산광역시 북구 의성로115번길 3(덕천동),35.2104426,129.0111561
처갓집양념치킨 만덕점,부산광역시 북구 만덕2로 32(만덕동),35.21055943,129.0377912
처갓집양념치킨 화명점,"부산광역시 북구 금곡대로 238(상가동 123호 화명동, 롯데캐슬멤버스)",35.22941173,129.0128418
처갓집양념치킨구포1호점,부산광역시 북구 구포시장길 44(구포동),35.20741893,129.0029805
청년숯불두마리치킨,부산광역시 북구 덕천로 56(지하층 14호 덕천동),35.2083354,129.0109103
청년숯불두마리치킨,부산광역시 북구 의성로115번길 103(덕천동),35.21175852,129.0165432
치킨매니아 만덕점,부산광역시 북구 덕천로304번길 13(1층 만덕동),35.20887987,129.0370889
치킨신드롬,부산광역시 북구 만덕1로 88(협성파크 상가동 1층 103호 만덕동),35.21403207,129.0280273
치킨신드롬 구포점,부산광역시 북구 가람로52번길 86(1층 구포동),35.20513045,129.0028534
치킨신드롬 금곡율리점,"부산광역시 북구 효열로 1(1층 108호 금곡동, 율리벽산블루밍아파트)",35.24894399,129.014008
치킨신드롬 덕천시장점,부산광역시 북구 만덕대로78번길 9(덕천동),35.21168409,129.0135988
치킨신드롬 수정점,부산광역시 북구 금곡대로 230(금용복합스포츠타운 105호 화명동),35.22876206,129.0129216
치킨신드롬 화명점,부산광역시 북구 와석장터로 6-7(화명동),35.23472959,129.0150284
치킨에 대한 내 생각,부산광역시 북구 금곡대로 185-10(A동 1-3호 화명동),35.2257256,129.0095444
치킨프라자,"부산광역시 북구 금곡대로550번길 23(106호 금곡동,주공 7단지 상가)",35.25676508,129.0132814
킹갓성비두마리치킨 덕천점,부산광역시 북구 만덕대로90번길 21(1층 덕천동),35.21141018,129.0150891
투가이즈치킨앤피자,부산광역시 북구 백양대로1051번길 21(1층 구포동),35.20010851,128.9964552
티바두마리치킨,부산광역시 북구 의성로73번길 19(덕천동),35.21447525,129.0107449
티바두마리치킨,부산광역시 북구 효열로 73(금곡동),35.25261445,129.0137901
티바두마리치킨만덕점,부산광역시 북구 덕천로294번길 13(만덕동),35.20893378,129.0360572
파송송닭마니두마리치킨,부산광역시 북구 시랑로 38-1(구포동),35.20218791,129.0044206
피자나라 치킨공주 만덕점,부산광역시 북구 만덕3로 26-1(1층 만덕동),35.21173736,129.0265156
피자나라치킨공주(구포점),부산광역시 북구 팽나무로54번길 3-1(구포동),35.20556666,129.0100083
피자나라치킨공주화명점,부산광역시 북구 산성로 67(1층 화명동),35.24181551,129.0202588
하림치킨,부산광역시 북구 만덕대로15번길 27(덕천동),35.21170877,129.0063282
호식이두마리치킨,"부산광역시 북구 금곡대로 270(211호 화명동, 화명대림타운상가동)",35.23237752,129.0138894
호식이두마리치킨,부산광역시 북구 시랑로 47(1층 구포동),35.20147979,129.0050268
호식이두마리치킨 만덕점,부산광역시 북구 만덕3로48번나길 18-1(만덕동),35.21145587,129.027819
호식이두마리치킨(금곡점),부산광역시 북구 효열로 69(금곡동),35.25224446,129.0138404
호식이두마리치킨덕천점,부산광역시 북구 만덕대로102번길 27(덕천동),35.21150459,129.0167267
화락바베큐치킨 부산만덕점,부산광역시 북구 만덕3로57번길 23(만덕동),35.21119535,129.030891
화명점굽네치킨,"부산광역시 북구 금곡대로285번길 19(화명동,리버사이드빌딩 107-1)",35.23376976,129.0123248
21세기굽는치킨,부산광역시 해운대구 양운로80번길 14(빌드201 102호 좌동),35.17103316,129.1757589
60계치킨 부산 반송점,"부산광역시 해운대구 아랫반송로 36(반송동, 1층)",35.22421637,129.1492956
836숯불바베큐치킨,"부산광역시 해운대구 해운대로 620(우동, 라뮤에뜨 상점112호)",35.16296148,129.1584536
BBQ치킨,"부산광역시 해운대구 해운대해변로 141(106호 우동, 대우마리나2차아파트)",35.15977078,129.1489799
BBQ치킨 센텀점,부산광역시 해운대구 센텀중앙로 97(센텀스카이비즈 B동 108-1호 재송동),35.175162,129.124507
DK동키치킨,"부산광역시 해운대구 좌동순환로217번길 7(상가동 1층 103호 좌동, 동신아파트)",35.17750053,129.179003
DK치킨,"부산광역시 해운대구 재송2로28번길 12(재송동, 1층)",35.19171913,129.1304452
교촌치킨,"부산광역시 해운대구 윗반송로 51(반송동, 1층)",35.22969751,129.1548877
교촌치킨,부산광역시 해운대구 반여로 108(화목빌딩 1층 일부호 반여동),35.20112048,129.1236792
교촌치킨,부산광역시 해운대구 해운대로 604(1층 일부호 우동),35.16246738,129.157338
교촌치킨 마린시티점,"부산광역시 해운대구 마린시티1로 155(우동, 해운대현대하이페리온상가C동 101호)",35.15722698,129.1482307
교촌치킨 센텀파크점,"부산광역시 해운대구 센텀동로 102(재송동, 센텀필1관117호)",35.17658575,129.1264918
교촌치킨 송정점,부산광역시 해운대구 송정중앙로 34(송정동),35.18219381,129.204004
교촌치킨 우동벡스코점,부산광역시 해운대구 해운대로 381-3(우동),35.1694329,129.1385668
교촌치킨 재송1호점,"부산광역시 해운대구 재반로 188(반여동, 지상1층)",35.19406097,129.1306314
교촌치킨 재송2호점,부산광역시 해운대구 재송1로 77(1층 재송동),35.18747926,129.1250063
교촌치킨 좌동1호점,"부산광역시 해운대구 세실로 104(105동 101호 좌동, 롯데캐슬상가)",35.17404388,129.1757475
교촌치킨 좌동2호점,"부산광역시 해운대구 좌동순환로 57(좌동, 지상1층)",35.17166401,129.1664591
교촌치킨 좌동3호점,부산광역시 해운대구 세실로 45(대승프라자 101호 좌동),35.16898947,129.1782872
굽네치킨 반송점,"부산광역시 해운대구 윗반송로31번길 113-11(반송동, 1층)",35.23249924,129.1550483
굽네치킨 반송점,부산광역시 해운대구 윗반송로51번길 46-1(반송동),35.23016845,129.1555974
굽네치킨 부산반여점,부산광역시 해운대구 선수촌로 162-1(반여동),35.20733056,129.1227545
굽네치킨 재송점,부산광역시 해운대구 해운대로143번길 51(재송동),35.18518325,129.1237669
굽네치킨(좌4동점),"부산광역시 해운대구 세실로 174(좌동, 삼성아파트분산상가 103호)",35.17906714,129.1773349
굽네치킨반여2호점,부산광역시 해운대구 재반로 220-1(1층 일부호 반여동),35.19685959,129.1311314
굽는치킨,"부산광역시 해운대구 해운대해변로209번길 20(우동, 지상1층)",35.16002917,129.1540325
김종구 식맛 치킨 중동점,"부산광역시 해운대구 좌동순환로 503(웰비치 102, 102-1호 중동)",35.16539861,129.1684112
"김종구식맛치킨,전기바베큐 옛날통닭 반여2동점","부산광역시 해운대구 재반로 220(반여동, 지상1층)",35.19676056,129.1311191
김종구식맛치킨전기바베큐 옛날통닭해운대장산역점,부산광역시 해운대구 해운대로 793(해운대자생한방병원 1층 104호 좌동),35.16966784,129.1752672
깐부치킨센텀시티점,"부산광역시 해운대구 센텀6로 21(우동, 인텔리움센텀 106호)",35.17359479,129.1292169
꾸브라꼬 숯불치킨,부산광역시 해운대구 재반로 164(다오리 1층 일부호 재송동),35.19237594,129.1286425
꾸브라꼬숯불두마리치킨,"부산광역시 해운대구 좌동순환로468번가길 43(중동, 1층 일부)",35.16374569,129.1743477
남다른 썬치킨,"부산광역시 해운대구 청사포로 27(좌동, 경남선경아파트상가동107호지상1층)",35.16652136,129.1864183
남다른 썬치킨 해운대2호점,"부산광역시 해운대구 우동2로 62(우동, 지상1층)",35.16875504,129.1568124
남썬치킨 반여1호점,"부산광역시 해운대구 선수촌로 95(B동 107호 반여동, 삼해대림상가)",35.20064845,129.1172265
남썬치킨(반여중리점),"부산광역시 해운대구 선수촌로 162-3(반여동, 지상1층)",35.20750058,129.1228886
냠냠 숯불 두마리치킨 재송점,부산광역시 해운대구 재반로103번가길 52(지하1층 일부호 재송동),35.18997385,129.1262156
네네치킨 벡스코점,부산광역시 해운대구 해운대로383번길 25(우동),35.17013072,129.1391254
네네치킨 송정점,부산광역시 해운대구 송정해변로 8-14(송정동),35.18156398,129.2047962
